id	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC338769	-1.632643625	8.27984026666667	-6.60923871330763	7.61500229462829e-06	0.000553581907369103	3.92306936386263
RGMA	-2.06548080357143	8.64219633333333	-6.60799698585923	7.6315191045479e-06	0.000553873137371385	3.9209147502201
CDH13	-1.69572146428571	7.63439506666667	-6.60505825513833	7.670757887657e-06	0.000555785405679386	3.9158146467569
PTPRC	1.12141203571429	7.09475086666667	6.6041464802936	7.68297497912415e-06	0.000555785405679386	3.91423202602058
HEY2	-2.00212314285714	7.59182886666667	-6.59518560971592	7.80413138600364e-06	0.000559497794948775	3.89867168890482
CXCR4	1.76022651785714	11.3845436666667	6.5949332189909	7.80757263094374e-06	0.000559497794948775	3.89823324940571
LOC284454	1.55599646428572	8.44561293333333	6.59474645485696	7.81012010476922e-06	0.000559497794948775	3.89790880690415
FCER1A	1.47968883928572	7.10524233333333	6.58558203601103	7.93619640572687e-06	0.000567611126452892	3.88198235256679
LYN	1.91792785714286	9.679953	6.5545645327225	8.37892132118133e-06	0.000594473725530993	3.82798776892116
COL21A1	-1.92305796428572	7.8308112	-6.54547797701457	8.51344749387604e-06	0.00060208841445508	3.81214361641771
MGC26885	1.17338026785715	7.97364633333333	6.54294768535441	8.55130863138373e-06	0.000603010611980467	3.80772943246489
TIC	1.06140939285714	6.87261713333333	6.53683292371392	8.64353269126715e-06	0.000608372781093449	3.79705817342661
STK3	-1.05482176785714	9.22540146666667	-6.53338564767802	8.69598262324648e-06	0.00061109292491487	3.79103971902502
CRA	-1.09455735714286	7.90535406666667	-6.53162778211445	8.72285624611327e-06	0.000612009971042673	3.78797007091734
C10orf48	-1.75344833928571	7.96374273333333	-6.52953049624252	8.75503234000153e-06	0.000612544748036734	3.78430712771948
CD48	2.35354160714286	8.53861966666667	6.5123378643632	9.02351768687895e-06	0.000623981524613785	3.75425584276831
RGS17	-1.10653689285714	6.96799886666667	-6.51151632922567	9.036560354558e-06	0.000623981524613785	3.75281879358635
RPS6KA1	1.23217255357143	7.11739173333333	6.51077044363212	9.04841906644619e-06	0.000623981524613785	3.75151398756033
DAPK1	1.69799848214286	8.94001866666667	6.51049081925395	9.05286895617192e-06	0.000623981524613785	3.75102480919073
FLNA	-1.49679241071428	13.270832	-6.50153870399265	9.19654588764657e-06	0.000628100251853823	3.73535786910665
HES1	-1.17396176785714	7.7337278	-6.49998358588788	9.22174656001502e-06	0.000628100251853823	3.7326350983232
TJP2	-1.58155732142857	8.43168466666667	-6.49297102505302	9.33628413374028e-06	0.000632980047731929	3.72035283149623
LOC340371	-1.13415608928571	7.58687753333333	-6.48516336745771	9.46555793950319e-06	0.000639611604374221	3.70666958404135
SEMA4D	1.92912980357143	8.3612592	6.48332197703274	9.49631795431941e-06	0.000639611604374221	3.70344118117305
HEPH	-1.67269308928571	7.73345626666667	-6.48272370662912	9.50633438015534e-06	0.000639611604374221	3.70239216255555
LOC377697	-1.782737	7.81244306666667	-6.47988916742776	9.55394128870386e-06	0.00064086680111136	3.69742132224861
JAM3	-2.25941255357143	10.3232446	-6.47227870963937	9.68299674668103e-06	0.000647561377596771	3.68406934186863
LOC83690	-2.02971210714285	7.78145126666667	-6.47140738010856	9.69788815393502e-06	0.000647579041253411	3.68254012327704
GLS	-1.41016744642856	9.32365573333333	-6.47013734855716	9.71963639997145e-06	0.000647828350436826	3.68031096930077
MADH6	-1.324209	8.4683738	-6.46523816845287	9.80400912927445e-06	0.00065171635461147	3.67170975777227
FLJ22457	1.45734898214286	8.08779106666667	6.46355565768486	9.83316112668225e-06	0.000652674226987221	3.6687550665621
TAF9L	-1.00752664285714	8.7048354	-6.45829022770771	9.92497878647987e-06	0.000656799194073299	3.65950568632952
TYROBP	2.53049169642857	10.792519	6.45742326721742	9.94018231898777e-06	0.00065682350988989	3.65798237741211
TCIRG1	1.33132444642858	8.68927786666667	6.45391933415606	1.00018775449721e-05	0.000659461029646617	3.65182461713791
GMFG	1.81660755357143	8.76662106666667	6.45346597809996	1.00098891381127e-05	0.000659461029646617	3.65102776586315
SLAMF7	1.97216103571428	7.70384206666667	6.44949522131673	1.00803463419939e-05	0.000662634308186728	3.64404720447189
PRKCM	-1.00529339285714	7.64124533333333	-6.44906615247625	1.00879906875193e-05	0.000662634308186728	3.64329276777957
NLGN1	-1.611766875	7.251557	-6.44166922501349	1.02207311498861e-05	0.000668378448253704	3.63028247030421
NET1	-2.24268717857143	10.5804444	-6.42800605294766	1.04707387150633e-05	0.000680705645217741	3.60622976372338
SVIL	-1.36615953571428	7.66533113333333	-6.41390843208229	1.0735396633611e-05	0.000694047025254255	3.58138391063276
CD33	1.421928625	8.05371506666667	6.41373656923607	1.07386658000353e-05	0.000694047025254255	3.58108083950159
ROCK2	-1.11111751785714	8.75677786666667	-6.4091634579093	1.08260380952612e-05	0.000695879818973851	3.57301482654673
HN1	1.68543926785714	9.0907372	6.40814406674266	1.08456151764537e-05	0.000695879818973851	3.57121642090417
FUCA1	1.81529446428572	10.6673776666667	6.39679547286091	1.10660736992707e-05	0.000705565474396148	3.55118512265383
CENTA1	1.83951703571429	8.90496953333333	6.39578228961627	1.10859819843108e-05	0.000705565474396148	3.54939585613107
FLJ12750	1.32949167857143	9.5973112	6.39434948783241	1.11141992896588e-05	0.000705950976975283	3.54686529600886
PDE6G	1.700287375	7.12302006666667	6.39271229326954	1.11465336516407e-05	0.000705979024070728	3.54397338156615
IRAK1	1.55541955357143	9.34444033333333	6.39083902461635	1.11836509151109e-05	0.000706372449309842	3.54066399397614
CD74	1.48608199999999	13.2219749333333	6.38998521555139	1.12006112083373e-05	0.000706372449309842	3.53915545403757
SLC12A9	1.11738383928571	8.38494666666667	6.38634502161732	1.12732227643985e-05	0.000708931986115694	3.53272264808968
PDE6B	1.12108916071429	7.20864906666667	6.38409172876476	1.13184155975465e-05	0.0007107643905455	3.52873975829544
AOC3	-2.35626414285714	8.63450806666667	-6.37724280398388	1.14569444596964e-05	0.000714701330881426	3.51662918481897
CARD9	1.12326360714286	6.70426693333333	6.37600026041496	1.14822656445265e-05	0.000714968867249614	3.5144313371993
CAV2	-1.44947439285714	8.57777586666667	-6.36387625416244	1.17324217483497e-05	0.000729519347813115	3.4929743262987
AKR1C3	-1.59078941071428	9.13464773333333	-6.35580309558175	1.19021452851955e-05	0.00073799968636719	3.47867470636179
ADRA2C	-2.68377714285714	8.49469666666667	-6.35339616698122	1.19532408793364e-05	0.000738922692791206	3.47440960087438
ITGB1	-1.16317108928571	10.8709032	-6.35274503790278	1.19671026999299e-05	0.000738922692791206	3.47325564877379
BM-009	1.71586353571429	9.56387406666667	6.34896635583324	1.2047878481944e-05	0.000741563623488113	3.46655773697765
MS4A7	1.29618580357143	8.69905833333333	6.34822683200637	1.20637535201673e-05	0.000741563623488113	3.46524665101989
SULT1A1	1.06672357142857	8.17287933333333	6.34670820157671	1.20964217714414e-05	0.000741735158816144	3.46255405605938
LIMS3	-1.17039873214286	6.8467198	-6.34063669089855	1.22279550429661e-05	0.000748763520971221	3.45178568816587
HRH1	-1.253710375	7.34079953333333	-6.32985533252858	1.24652131366486e-05	0.000758049335145203	3.43265087054978
FLJ20896	-1.15135107142857	8.64360833333333	-6.30881081437253	1.29422666239303e-05	0.000782759601058257	3.39525262810548
SLC12A4	-1.02414001785714	8.41386086666667	-6.30431249042025	1.30466863071188e-05	0.000786348449827409	3.38725036742628
SETMAR	-1.13159453571428	8.7830538	-6.30396065393359	1.30548904640212e-05	0.000786348449827409	3.38662434750208
DIAPH2	-1.02435794642857	8.55883566666667	-6.30279966348099	1.30820007492187e-05	0.000786910784197566	3.38455847967018
CCDC6	-1.20841008928571	7.78086366666667	-6.29452000782669	1.3277049730364e-05	0.000795401279651792	3.36982001925299
EBF	-1.83189491071428	8.35181533333333	-6.28787659102711	1.34357452971124e-05	0.000802735918750015	3.35798705693117
SPARCL1	-3.16933710714285	9.97502326666667	-6.28616379382977	1.34769799168311e-05	0.00080411435967378	3.35493526725788
FLJ00332	2.09514589285714	7.881607	6.28414876281276	1.35256596824271e-05	0.00080563499623207	3.35134442938595
PHGDH	-1.99118376785714	9.71181053333333	-6.28111036378238	1.35994093379626e-05	0.000808151745248698	3.34592881780536
NUDT4	-1.05135733928571	9.5972192	-6.2775837085244	1.36855364138062e-05	0.000812179715967863	3.33964127701473
DLG5	-1.36646878571429	8.49072506666667	-6.27398396510662	1.37740353034912e-05	0.000816337471159524	3.33322158419821
TCTE1L	-1.09290630357143	9.66975093333333	-6.27236068310285	1.38141383917686e-05	0.000817281601885641	3.33032605349486
hmm15104	1.068994375	8.47667466666667	6.27184569727967	1.38268865154577e-05	0.000817281601885641	3.32940736786339
PLCD1	-1.09178225	8.16157586666667	-6.25476085614283	1.42568407551716e-05	0.00083933358233106	3.29890801599016
RaLP	-1.07781416071429	7.28235193333333	-6.25122880567075	1.43474538213235e-05	0.000842427686442485	3.29259746955005
LOC374654	-1.17844941071428	7.44758206666667	-6.24759534227882	1.44412954537371e-05	0.00084569448720615	3.28610386274531
LIMK1	1.301383	8.49099106666667	6.24408438879289	1.45325811501254e-05	0.000849916027316183	3.27982739966586
ARHGEF17	-1.52099198214286	7.75663586666667	-6.2420600551077	1.45854876265785e-05	0.000851884839319106	3.27620773298835
TIMP4	-1.91653407142857	7.71686993333333	-6.24093647157247	1.46149394013317e-05	0.000852480365185451	3.27419842389337
CARD11	1.52953951785714	7.16875773333333	6.23686807365525	1.47221015118949e-05	0.000856127909638424	3.26692137425751
C2orf11	-1.24579791071429	7.66559126666667	-6.23633444033469	1.47362181380698e-05	0.000856127909638424	3.26596670030719
C5orf4	-1.24136982142857	7.74917033333333	-6.23337546721779	1.48147507180343e-05	0.000858479900247137	3.26067233366064
EMR2	1.63618778571429	7.2992868	6.23044697382722	1.48929040842923e-05	0.000861880587738287	3.25543126554315
OMD	-2.17706116071429	8.810595	-6.22818238515324	1.4953634343359e-05	0.000864265404241761	3.25137753088966
RCN2	-1.08319373214285	9.27159846666667	-6.22411252436901	1.5063427061398e-05	0.000868343805810173	3.24409041291454
AGT	-1.96257064285714	8.0895682	-6.21701704637075	1.52568563911211e-05	0.000874598920711871	3.23138022027648
pp9099	1.48229378571429	8.6536466	6.21677089093245	1.52636131108594e-05	0.000874598920711871	3.23093915024985
IRF1	1.38663796428571	9.03384146666667	6.20623314611882	1.55558085885876e-05	0.000889776172912078	3.21204909920554
FLJ22573	1.296688125	7.773267	6.20551004723414	1.55760716111224e-05	0.000889785603054984	3.21075228236397
AR	-1.14949335714286	7.07835926666667	-6.20459513673777	1.56017491084817e-05	0.000890103913055031	3.20911136019332
FOXC1	-2.20875460714286	9.2331056	-6.19865827934411	1.57694462431629e-05	0.00089851341580091	3.19846049614513
MCM2	1.15455067857143	7.90138706666667	6.19573128957955	1.58528147857931e-05	0.000902102591512381	3.19320754815585
RNPEPL1	1.13222583928571	8.34952693333333	6.19371083552055	1.59106306765644e-05	0.000904230348283517	3.18958080661002
FLJ20254	-1.19163058928571	8.4056206	-6.18982632517456	1.60224054271349e-05	0.000908994497061634	3.18260641722339
CSPG4	-1.61650876785714	7.49741486666667	-6.18934637696399	1.60362723873139e-05	0.000908994497061634	3.18174455100866
CYP4B1	-2.75485342857143	8.10527473333333	-6.18866240762773	1.60560556718061e-05	0.000908994497061634	3.18051625720571
KIAA0527	-1.87092728571429	7.2528466	-6.18693782695133	1.61060508535874e-05	0.000910660387471293	3.17741890327654
C6orf115	1.52164089285714	9.16690933333333	6.18441190460993	1.61795698030093e-05	0.000913650400916871	3.17288156804518
CSF2RA	1.084524625	7.43128686666667	6.16145996557299	1.68638515341375e-05	0.000945058778632069	3.13161098367996
EML1	-1.53751221428571	7.8241378	-6.15986490996639	1.69125131991871e-05	0.000946587590839961	3.12874006655228
MFGE8	-2.35482223214286	12.8751813333333	-6.15729286667254	1.69912890832561e-05	0.000948231474702192	3.12410991799164
KIAA0062	-1.97014778571429	9.3348722	-6.15682849336372	1.70055524925571e-05	0.000948231474702192	3.12327386034687
VIL2	1.54991501785714	9.7301448	6.15680940339819	1.70061391153221e-05	0.000948231474702192	3.12323949011621
SAP18	-1.09835594642857	8.02682026666667	-6.14679833204069	1.73166973558415e-05	0.000963121639871629	3.10520804271057
CEBPA	1.78024523214286	8.26874073333333	6.13854445207764	1.75771879432635e-05	0.000972698110109943	3.09033080134373
RENBP	1.19474294642857	7.36790233333333	6.13576748067898	1.76657437557246e-05	0.000974908231323657	3.08532325204189
RRAS	-1.871233625	10.0684562666667	-6.13480075309199	1.76966810486488e-05	0.000974908231323657	3.08357975089538
CD14	2.12161735714286	10.3496696	6.1340867272	1.77195676041677e-05	0.000974908231323657	3.08229191375265
RIS1	1.18855046428572	7.81504713333333	6.13150146635651	1.78026908516671e-05	0.000976655178915746	3.07762845654493
Hs.356835	-1.92630094642857	8.87264493333333	-6.13047557768635	1.78357885002288e-05	0.000976889561520862	3.07577762948035
CLDN12	-1.28528016071429	7.95684746666667	-6.1300018265578	1.78510944902055e-05	0.000976889561520862	3.07492287457944
UBE2J1	1.13207469642857	8.4129244	6.1290153751759	1.78830087733312e-05	0.00097692353669808	3.07314298901054
APM2	-3.10533019642857	12.7412955333333	-6.12776059715007	1.79236900487299e-05	0.000977238430834202	3.0708787527004
SYNPO2	-2.77781796428571	9.3554582	-6.12189619872836	1.81151026102801e-05	0.000986459806595719	3.0602935202164
ECM2	-1.566744375	7.966176	-6.1200789958117	1.81748469400161e-05	0.000988497326447654	3.05701247646718
AIF1	1.48244003571429	8.5273856	6.0980570071873	1.89154032048534e-05	0.00102249417666089	3.0172133838915
HCST	1.96012828571429	8.44947053333333	6.09139260384264	1.91456574752515e-05	0.00103255720196598	3.00515558554181
COMMD9	1.03608021428572	8.4270036	6.08997950181254	1.91948540210065e-05	0.00103255720196598	3.00259807132325
PTK2	-1.26796475	8.47856086666667	-6.08859285357655	1.92432576016223e-05	0.00103341179308877	3.00008815884133
NFE2L3	1.08491403571429	7.42136546666667	6.08409329353409	1.94012007547028e-05	0.00103986677943366	2.99194181654746
DKK3	-2.20723566071429	8.87317506666667	-6.08135616265467	1.94979392453802e-05	0.00104378810915535	2.98698490176503
TGFB1I1	-1.99967289285715	8.85762506666667	-6.07676346706906	1.96613893441785e-05	0.00105126694329163	2.97866518877307
LOC286343	-1.24456314285715	7.65240486666667	-6.07545547069271	1.97082004336473e-05	0.00105245006518154	2.97629519263414
QPCT	1.11817573214286	7.57015646666667	6.07481786221865	1.97310614858304e-05	0.00105245006518154	2.97513980350857
BAMBI	-1.623106	8.29433653333333	-6.05890968861899	2.0310470272508e-05	0.00107686843102332	2.9462944582459
PRELP	-3.13699201785714	11.2103852666667	-6.05615535104781	2.04125751009537e-05	0.0010809783952672	2.94129653715431
MYLK	-2.18342253571429	8.88264473333333	-6.05187096322733	2.05724634408835e-05	0.00108685453634224	2.93352010561909
MYL9	-3.00069732142857	10.5565283333333	-6.0471922725764	2.07485572619819e-05	0.00109354777036008	2.92502501951447
SLCO2B1	1.62053723214286	9.82561233333333	6.04585999793532	2.079898720705e-05	0.00109490221359158	2.92260544495663
PSTPIP1	1.19481141071428	8.69964553333333	6.04437772472828	2.08552449997352e-05	0.00109655986535425	2.91991315921682
KIAA0276	-1.24323271428571	9.30820373333333	-6.03894106900531	2.10629463697072e-05	0.00110485635270104	2.91003577842776
BHMT2	-1.16826375	7.490659	-6.0373882035739	2.11226664717509e-05	0.00110667773968918	2.90721374605371
COL18A1	-1.2659135	7.81031886666667	-6.02166132392736	2.17375195421161e-05	0.00112767904055504	2.87861397062624
Hs.314101	-1.07372505357143	7.50004493333333	-6.0192248807899	2.18344283147099e-05	0.00113058925186998	2.87418010264275
TSPAN-2	-1.10199378571429	6.99221973333333	-6.0158298566725	2.19702149883544e-05	0.00113629130603321	2.86800039957924
CARD12	1.42006501785714	7.42838013333333	6.00895100530107	2.22480420910764e-05	0.00114931775899199	2.85547436312858
SLA	1.19672205357143	8.64596366666667	6.0062728226487	2.23571970509651e-05	0.00115361052195843	2.85059572348831
PSCDBP	1.53328225	9.13933346666667	5.99640291326241	2.27643027795284e-05	0.00116923168313395	2.83260773423329
PLCG2	1.27820058928571	7.85569373333333	5.99405343195214	2.28623444592766e-05	0.00117284091993174	2.82832376214667
NAV2	-1.36138525	7.73251613333333	-5.98768905591244	2.31301380254185e-05	0.00118383522619807	2.81671524782538
IDH2	1.09455830357143	9.889868	5.98574129307756	2.32127448525256e-05	0.00118669127033604	2.8131614213197
PLEKHC1	-2.30289155357142	11.4005284	-5.98353573757838	2.33066557907919e-05	0.00119011795290651	2.80913658966928
TPM2	-3.63996975	11.6645152	-5.980672544287	2.34291586927627e-05	0.00119499506180414	2.80391063931383
LRIG1	-1.265859125	7.98635486666667	-5.97896162226071	2.35026808943811e-05	0.0011973655794661	2.80078728396528
SCARA3	-1.41834264285714	7.80215426666667	-5.97692029726679	2.35907155272258e-05	0.0011997949685806	2.79706022623995
OGN	-3.21733698214286	10.2229292	-5.97659982046366	2.36045676191205e-05	0.0011997949685806	2.79647504543002
LYL1	1.45915857142857	9.55292266666667	5.97244142409527	2.37850770932715e-05	0.00120758363884555	2.78888063161363
EVI1	-1.45077717857142	8.3561344	-5.96192134798307	2.4248180500962e-05	0.00122827854363683	2.76965712972722
TES	-1.03092498214286	7.6257168	-5.95767591808877	2.44377166818469e-05	0.00123364491783207	2.76189498570172
STK17B	1.15866110714286	7.99502226666667	5.95236774952469	2.4676869623136e-05	0.00124288324454548	2.75218622116411
GHR	-1.52555623214286	7.89642513333333	-5.94015974589754	2.52361730801671e-05	0.0012667299938834	2.72984250040942
DHRS9	1.666976125	7.30023806666667	5.93878036896626	2.53001926973201e-05	0.00126850524472905	2.72731657979273
CHSY2	-1.58107128571428	8.18976773333333	-5.93707433795808	2.53796067893689e-05	0.00127025437781642	2.72419212021499
ENPP4	-1.01028860714285	8.47983273333333	-5.93618397871644	2.54211551035721e-05	0.00127025437781642	2.72256133645547
EPS8	-2.07300794642857	9.19135166666667	-5.93437961827041	2.55055721474531e-05	0.00127303572729656	2.7192561258073
LRMP	1.32499942857143	7.49397306666667	5.93172462495145	2.56303167500888e-05	0.00127782137743235	2.71439190492689
FYB	1.29611007142857	7.37323986666667	5.92779354039235	2.58161852960151e-05	0.00127988147304052	2.7071879416474
SPOCK2	1.73134228571429	7.52264973333333	5.92572098950729	2.59147431522407e-05	0.00128333054679642	2.70338898936208
P2RY8	1.53014816071429	7.72975626666667	5.91359920018704	2.64990748042441e-05	0.0013108011617134	2.68115791554571
FRK	-1.08658858928571	6.7361022	-5.9069293722019	2.68264240180255e-05	0.00132403505476703	2.66891685322063
PPP1CA	1.45817678571429	9.016481	5.90438762530018	2.69522751322439e-05	0.00132707873538288	2.66425037858856
PDGFA	-1.65393410714286	8.92328833333333	-5.90429304979543	2.69569697424297e-05	0.00132707873538288	2.66407672698898
COL8A1	-2.30799658928571	10.2198498	-5.90047653485903	2.71471282620694e-05	0.00133243643283629	2.65706812145794
FLJ23506	1.00684435714286	7.4336392	5.88979591079729	2.76867441330379e-05	0.0013499422205483	2.63744354681041
ITGAX	2.17680226785715	8.60384893333333	5.8860886037179	2.78766461522571e-05	0.00135770613691169	2.63062802587537
PJA2	-1.05507421428571	11.6406665333333	-5.88419594302141	2.79741170972666e-05	0.00136095616717603	2.62714781661587
HSPB1	-1.58351194642857	10.1984971333333	-5.8809719102828	2.81409699109268e-05	0.00136757082315757	2.62121834298788
FLJ20406	1.75228732142857	8.18295833333333	5.8800554679603	2.81885870641321e-05	0.00136838281414831	2.61953260580975
PLCL1	-1.16753160714286	7.35971666666667	-5.87814195703984	2.82882809396917e-05	0.00137021747676371	2.61601244784712
FGF13	-1.31651144642857	7.34951686666667	-5.86482469908703	2.89923444588622e-05	0.00139820160553676	2.59149947859057
ZNF25	-1.01235185714286	8.89369313333333	-5.86311699288969	2.90839376132368e-05	0.00139956965871002	2.58835433502111
TEAD3	-1.30041464285714	7.49184733333333	-5.86072765731559	2.92125953944333e-05	0.00140370778152333	2.58395313066113
FGR	1.80872678571429	8.170747	5.86034336762136	2.92333432997043e-05	0.00140370778152333	2.58324518730482
FLJ11196	-1.21538501785714	7.7188082	-5.85630258299289	2.94524362686326e-05	0.00140964136052422	2.57579996178955
SBDS	-1.25288621428571	10.0828122666667	-5.85273014220519	2.96475574091572e-05	0.00141590555613447	2.56921578244195
UCC1	-1.57706939285714	9.86564853333333	-5.85260833463728	2.96542339955701e-05	0.00141590555613447	2.56899125406086
PARVA	-1.15611753571428	8.05898273333333	-5.85215194932646	2.96792635546798e-05	0.00141590555613447	2.56814997888203
SNX7	-1.02001185714285	7.43784946666667	-5.85009337038355	2.97924355818454e-05	0.00141977471267972	2.56435495058762
LOC132671	-1.29023375	7.63664266666667	-5.8434932957997	3.01583149537619e-05	0.00143412343677008	2.55218363107137
7h3	-1.21726505357143	7.7143916	-5.83967955749652	3.0371858697241e-05	0.00144103580007114	2.54514789510755
IL2RB	1.39066967857143	7.01275693333333	5.83658259224477	3.05464243245454e-05	0.00144481976249602	2.53943300911269
ALS2CR4	-1.02641425	7.71646593333333	-5.83400256061535	3.06926484877233e-05	0.00145018669567608	2.53467101666258
ITPR1	-1.14872926785714	9.45279646666667	-5.83064231182956	3.08841835375964e-05	0.00145768078206447	2.52846758837012
C1QTNF7	-1.24675226785714	7.1773734	-5.82893673323968	3.09818769603171e-05	0.00146073445877227	2.52531828530015
SNTA1	-1.42766680357143	8.59462786666667	-5.82667330186212	3.1112019785953e-05	0.00146094389766569	2.52113830177084
ACTN1	-1.34093208928571	11.6124820666667	-5.82599180901065	3.11513154905224e-05	0.00146094389766569	2.51987961868089
PSME2	1.019030375	8.90250313333333	5.8210965946295	3.14351001574115e-05	0.00147269286155442	2.51083651763428
CAPG	2.37100089285714	9.23194933333333	5.81913695489834	3.15494561349703e-05	0.00147648786681544	2.50721547887071
SPI1	1.68304882142857	8.28134653333333	5.81706009469773	3.16711246943511e-05	0.00147905488656995	2.50337726046159
PIK3CG	1.52956082142857	7.6422588	5.81565899950554	3.17534803746717e-05	0.00147990504138606	2.50078757831661
LOC57146	-1.47364971428571	9.0089458	-5.81290430557902	3.19160496308958e-05	0.00148070207252633	2.49569521320611
CD86	1.43530901785715	7.304011	5.81221247545587	3.19570139958762e-05	0.00148070207252633	2.49441612205
TUBG2	-1.16689791071429	7.84561926666667	-5.81152483274881	3.19977845750333e-05	0.00148070207252633	2.49314470738694
Hs.434957	-1.25001739285714	7.5957598	-5.80711747263388	3.22603855115907e-05	0.00148929279183435	2.48499418557771
Hs.64341	-1.04182832142857	6.7683662	-5.80442839445189	3.24217065197303e-05	0.00149362517277992	2.4800199637405
KIAA0746	1.86546992857143	8.16127813333333	5.80286225639981	3.25160471547245e-05	0.00149591324819289	2.47712248282634
MYO1B	-1.03176457142857	7.89524086666667	-5.79860832804917	3.27737369225932e-05	0.00150334695474404	2.46925066945726
LANCL1	-1.214042	9.39197906666667	-5.79627538935305	3.29159594084842e-05	0.00150698588927861	2.46493255300254
CD2	1.95923708928571	7.33584626666667	5.79307890156577	3.31118685476514e-05	0.00151282625835049	2.45901484767132
TNFRSF14	1.431203875	8.73186926666667	5.78754087817889	3.34541613324767e-05	0.00152374756225454	2.4487588960366
STXBP2	1.91916619642857	8.00380126666667	5.7836662807653	3.3695826265288e-05	0.00153160330638278	2.44158096218365
NR1D1	-1.46932821428571	7.098988	-5.7771504090456	3.41063307631747e-05	0.00154867228261259	2.42950525281429
KCNK15	-1.809796625	7.81475186666667	-5.77121495264007	3.44847920162531e-05	0.00156265170127283	2.41850014156
PCSK5	-1.24480517857143	8.91175866666667	-5.76717841071892	3.47446640087936e-05	0.00157281775562097	2.41101310559741
EDIL3	-1.23177314285714	7.07464953333333	-5.76512923038789	3.48773678321512e-05	0.00157507689595914	2.40721140184736
FLJ10925	1.00896355357143	7.77626553333333	5.76461777483686	3.49105714717113e-05	0.00157507689595914	2.40626244371371
MGC24133	1.54203633928571	10.1996143333333	5.76236756738404	3.50570452822816e-05	0.00157884587056383	2.40208696775814
Hs.374838	-1.22983067857143	7.44499526666667	-5.7618350232885	3.50918037729221e-05	0.00157884587056383	2.40109867957878
VLDLR	-1.01475664285714	7.7019584	-5.75128400889271	3.57878874118146e-05	0.00160202361121927	2.38151024575844
IFI30	2.84977546428571	11.0991874666667	5.74002814423669	3.65463059503015e-05	0.0016310262671691	2.36059644664837
NCF2	2.20461194642857	8.77151253333333	5.73737722192874	3.67273418619127e-05	0.00163745506436113	2.3556684212102
SAMSN1	1.348995125	8.03013693333333	5.73202218564708	3.7095893490903e-05	0.00165222273302742	2.34571056364752
XPO6	1.15717807142858	9.18692493333333	5.72393135945177	3.76600343586089e-05	0.00167062629371176	2.33065800524831
DMPK	-1.86690666071428	8.31351126666667	-5.71795689991141	3.80823241481143e-05	0.00167667298590702	2.31953711520841
AP1B1	1.01730882142857	8.17764386666667	5.71771791162605	3.80993183913638e-05	0.00167667298590702	2.31909216015285
SESTD1	-1.35987217857143	9.32404373333333	-5.70681244439877	3.88832366590965e-05	0.00170608389828694	2.29877979669351
MOBKL2A	1.10681928571429	8.07066666666667	5.69284584121783	3.99117319273881e-05	0.00174601995641238	2.27274222797292
EIF4A2	-1.17744321428571	11.542586	-5.68538520375311	4.04726667782109e-05	0.00176672293898057	2.25882272758639
GARNL3	-1.21002182142857	7.4987074	-5.68079783713157	4.08216304535381e-05	0.00177704545077585	2.25026022209798
RYR2	-1.02985017857143	6.798899	-5.66755230291355	4.18468666077832e-05	0.00181631811613704	2.22552093797979
PNMA2	-1.11259553571428	7.417976	-5.66689108329904	4.18987418785927e-05	0.00181678854108624	2.22428532756233
OSTF1	1.05630876785714	9.08851446666667	5.65080074017152	4.31818862624566e-05	0.0018596774986493	2.19419940347782
Hs.7888	-1.6312955	7.39999926666667	-5.6487500756196	4.33483253503945e-05	0.00186179594158423	2.19036254173574
DRPLA	-1.02157553571429	7.411185	-5.64331080037478	4.37930292369317e-05	0.00187868700617969	2.18018273846523
WFS1	-1.17325508928572	7.77012133333333	-5.63690688194978	4.43226759954518e-05	0.00189773066892712	2.1681924772236
PDLIM7	-1.70261001785714	10.6651875333333	-5.63042362887912	4.48656601068911e-05	0.00191912319251428	2.15604807092715
EHD1	1.23892130357143	9.4207894	5.62750986932667	4.51119368773155e-05	0.00192779504771478	2.15058819220304
ARHGAP1	-1.08853558928572	10.4118746	-5.62681347228783	4.51710052026675e-05	0.00192845780359932	2.14928309687868
TMEPAI	-1.54989989285714	8.38367413333333	-5.6217909373487	4.55994000731587e-05	0.00194487152219545	2.1398686028448
CXCL3	1.00286675	7.12475673333333	5.61927838369028	4.5815287245259e-05	0.00195219864958817	2.13515767833671
MRVI1	-1.10503453571428	7.14884846666667	-5.61015101455553	4.66085082727371e-05	0.00198028011348428	2.1180371735327
EVA1	-1.25209082142857	8.1338382	-5.60702385074384	4.68835432731063e-05	0.00198910906183135	2.11216889132736
IL4I1	2.37854155357143	7.82035893333333	5.60462948621805	4.70952663518152e-05	0.00199521687265796	2.1076748623877
KIAA0089	-1.29749592857143	8.2160104	-5.59314922474206	4.81242836702753e-05	0.00203491717922677	2.08611672411337
PFC	1.27862769642857	7.2458838	5.59119879866085	4.83014125631531e-05	0.00204045814598847	2.08245238469756
TNFRSF21	1.67114596428572	8.17071086666667	5.58743655403161	4.86449958753112e-05	0.00204715898991614	2.07538268394377
TBXA2R	-1.19403853571429	7.50117226666667	-5.57819376628902	4.94998929788534e-05	0.0020752455132195	2.05800641207566
TLN2	-1.09983119642857	7.24155906666667	-5.57400979034202	4.98919933810931e-05	0.00208970513809627	2.05013688615961
